Record,Type,Subpopulation,Indicator,Metric Category,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
822,Major_Basins,Lower Colorado Region,Acidification,Chemical,Total,17,100,0,100,100,99.58258477,10.97496552,78.07204762,121.0931219
823,Major_Basins,Lower Mississippi Region,Acidification,Chemical,Good,28,100,0,100,100,6316.353466,2248.842676,1908.702815,10724.00412
824,Major_Basins,Lower Mississippi Region,Acidification,Chemical,Total,28,100,0,100,100,6316.353466,2248.842676,1908.702815,10724.00412
825,Major_Basins,Mid-Atlantic Region,Acidification,Chemical,Good,61,96.20877623,3.502601161,89.3438041,100,12313.30762,3662.242916,5135.443402,19491.17184
826,Major_Basins,Mid-Atlantic Region,Acidification,Chemical,Fair-Low_ANC_Dep,1,3.791223771,3.502601161,0,10.6561959,485.2208539,410.900432,0,1290.570902
827,Major_Basins,Mid-Atlantic Region,Acidification,Chemical,Total,62,100,0,100,100,12798.52847,3589.50177,5763.234283,19833.82267
828,Major_Basins,Missouri Region,Acidification,Chemical,Good,161,100,0,100,100,10335.14885,1377.60882,7635.085173,13035.21252
829,Major_Basins,Missouri Region,Acidification,Chemical,Total,161,100,0,100,100,10335.14885,1377.60882,7635.085173,13035.21252
830,Major_Basins,New England Region,Acidification,Chemical,Good,65,94.38417697,2.270820225,89.93345111,98.83490282,7224.401564,665.3610295,5920.317909,8528.485218
831,Major_Basins,New England Region,Acidification,Chemical,Fair-Low_ANC_Dep,3,3.292596925,1.730243201,0,6.683811284,252.0236245,129.3608187,0,505.5661703
832,Major_Basins,New England Region,Acidification,Chemical,Natural_Organic_Acid,2,2.32322611,1.429048543,0,5.124109786,177.8255517,108.9340294,0,391.332326
833,Major_Basins,New England Region,Acidification,Chemical,Total,70,100,0,100,100,7654.25074,639.0291117,6401.776696,8906.724784
834,Major_Basins,Ohio-Tennessee Region,Acidification,Chemical,Good,79,98.94933735,0.859507221,97.26473416,100,4842.176669,1039.474151,2804.84477,6879.508569
835,Major_Basins,Ohio-Tennessee Region,Acidification,Chemical,Poor-Acid_Mine,1,1.050662646,0.859507221,0,2.735265845,51.41514122,40.81604371,0,131.4131169
836,Major_Basins,Ohio-Tennessee Region,Acidification,Chemical,Total,80,100,0,100,100,4893.591811,1039.409993,2856.385659,6930.797962
837,Major_Basins,Pacific Northwest Region,Acidification,Chemical,Good,104,94.83670354,2.707450723,89.53019763,100,3500.033664,625.4495904,2274.174993,4725.892336
838,Major_Basins,Pacific Northwest Region,Acidification,Chemical,Fair-Low_ANC_Dep,2,2.663980794,1.921375656,0,6.42980788,98.31660225,69.87669657,0,235.2724109
839,Major_Basins,Pacific Northwest Region,Acidification,Chemical,Natural_Organic_Acid,1,2.499315669,1.870003688,0,6.16445555,92.23948803,68.62909548,0,226.7500435
840,Major_Basins,Pacific Northwest Region,Acidification,Chemical,Total,107,100,0,100,100,3690.589754,627.9930407,2459.746012,4921.433497
841,Major_Basins,Rio Grande-Texas-Gulf Region,Acidification,Chemical,Good,45,99.55183886,0.414242475,98.73993853,100,5525.430913,1257.01839,3061.72014,7989.141686
842,Major_Basins,Rio Grande-Texas-Gulf Region,Acidification,Chemical,Poor-Acid_Mine,1,0.448161142,0.414242475,0,1.260061474,24.8743113,21.87001919,0,67.73876125
843,Major_Basins,Rio Grande-Texas-Gulf Region,Acidification,Chemical,Total,46,100,0,100,100,5550.305224,1255.168929,3090.219328,8010.39112
844,Major_Basins,Souris-Red-Rainy Region,Acidification,Chemical,Good,32,100,0,100,100,7191.340144,1936.071996,3396.708761,10985.97153
845,Major_Basins,Souris-Red-Rainy Region,Acidification,Chemical,Total,32,100,0,100,100,7191.340144,1936.071996,3396.708761,10985.97153
846,Major_Basins,South-Atlantic Region,Acidification,Chemical,Good,61,87.94402052,5.641872082,76.88615443,99.0018866,13208.51742,2061.396792,9168.253952,17248.78089
847,Major_Basins,South-Atlantic Region,Acidification,Chemical,Fair-Low_ANC_Dep,4,10.98921808,5.599724582,0.013959581,21.96447659,1650.496278,903.5591534,0,3421.439676
848,Major_Basins,South-Atlantic Region,Acidification,Chemical,Natural_Organic_Acid,1,1.066761397,0.86546897,0,2.763049409,160.2193806,127.9491058,0,410.9950199
849,Major_Basins,South-Atlantic Region,Acidification,Chemical,Total,66,100,0,100,100,15019.23308,2226.824818,10654.73664,19383.72952
850,Major_Basins,Upper Colorado Region,Acidification,Chemical,Good,39,100,0,100,100,1385.072931,277.7980069,840.5988429,1929.54702
851,Major_Basins,Upper Colorado Region,Acidification,Chemical,Total,39,100,0,100,100,1385.072931,277.7980069,840.5988429,1929.54702
852,Major_Basins,Upper Mississippi Region,Acidification,Chemical,Good,92,100,0,100,100,13910.65823,1737.898639,10504.43949,17316.87697
853,Major_Basins,Upper Mississippi Region,Acidification,Chemical,Total,92,100,0,100,100,13910.65823,1737.898639,10504.43949,17316.87697
854,Fed_nonFed,BLM,Acidification,Chemical,Good,27,100,0,100,100,395.0011409,60.91229196,275.6152424,514.3870394
855,Fed_nonFed,BLM,Acidification,Chemical,Total,27,100,0,100,100,395.0011409,60.91229196,275.6152424,514.3870394
856,Fed_nonFed,DOD,Acidification,Chemical,Good,6,87.80533493,11.40142389,65.45895473,100,1047.686787,616.0359266,0,2255.095016
857,Fed_nonFed,DOD,Acidification,Chemical,Fair-Low_ANC_Dep,1,12.19466507,11.40142389,0,34.54104527,145.505845,123.7544146,0,388.0600405
858,Fed_nonFed,DOD,Acidification,Chemical,Total,7,100,0,100,100,1193.192632,620.4463397,0,2409.245112
859,Fed_nonFed,Forest Service,Acidification,Chemical,Good,84,95.56652604,2.600953461,90.46875093,100,5572.917748,1357.599711,2912.071209,8233.764286
860,Fed_nonFed,Forest Service,Acidification,Chemical,Fair-Low_ANC_Dep,2,1.685970717,1.258133802,0,4.151867656,98.31660225,70.37696722,0,236.2529234
861,Fed_nonFed,Forest Service,Acidification,Chemical,Natural_Organic_Acid,1,2.747503247,2.193796891,0,7.047266142,160.2193806,124.3428005,0,403.9267913
862,Fed_nonFed,Forest Service,Acidification,Chemical,Total,87,100,0,100,100,5831.453731,1358.702121,3168.446507,8494.460955
863,Fed_nonFed,Non Federal,Acidification,Chemical,Good,851,97.39691707,0.99922255,95.43847686,99.35535728,96854.62745,6443.84962,84224.91427,109484.3406
864,Fed_nonFed,Non Federal,Acidification,Chemical,Fair-Low_ANC_Dep,7,2.254789197,0.988040521,0.318265361,4.191313034,2242.234911,987.1445049,307.4672341,4177.002588
865,Fed_nonFed,Non Federal,Acidification,Chemical,Poor-Acid_Mine,2,0.076716598,0.051174394,0,0.177016567,76.28945252,50.45161811,0,175.172807
866,Fed_nonFed,Non Federal,Acidification,Chemical,Natural_Organic_Acid,3,0.271577135,0.131002318,0.01481731,0.528336961,270.0650397,129.2162182,16.80590591,523.3241735
867,Fed_nonFed,Non Federal,Acidification,Chemical,Total,863,100,0,100,100,99443.21685,6470.139834,86761.9758,112124.4579
868,Fed_nonFed,Tribal Land - US Census,Acidification,Chemical,Good,27,100,0,100,100,2848.196467,1454.397395,0,5698.76298
869,Fed_nonFed,Tribal Land - US Census,Acidification,Chemical,Total,27,100,0,100,100,2848.196467,1454.397395,0,5698.76298
870,Fed_nonFed,US FWS,Acidification,Chemical,Good,20,100,0,100,100,1726.889682,1038.158632,0,3761.643212
871,Fed_nonFed,US FWS,Acidification,Chemical,Total,20,100,0,100,100,1726.889682,1038.158632,0,3761.643212
872,Fed_nonFed,US NPS,Acidification,Chemical,Good,7,100,0,100,100,380.8162256,131.277097,123.5178435,638.1146077
873,Fed_nonFed,US NPS,Acidification,Chemical,Total,7,100,0,100,100,380.8162256,131.277097,123.5178435,638.1146077
874,FS_East_West,,Acidification,Chemical,Good,938,97.42035611,0.94571785,95.56678318,99.27392903,103253.2178,6742.774386,90037.6228,116468.8127
875,FS_East_West,,Acidification,Chemical,Fair-Low_ANC_Dep,8,2.25285526,0.935268579,0.419762529,4.085947992,2387.740756,994.9439458,437.6864557,4337.795057
876,FS_East_West,,Acidification,Chemical,Poor-Acid_Mine,2,0.071979797,0.047031297,0,0.164159444,76.28945252,49.40698522,0,173.1253641
877,FS_East_West,,Acidification,Chemical,Natural_Organic_Acid,3,0.254808837,0.12197589,0.015740486,0.493877188,270.0650397,128.2496149,18.70041354,521.4296659
878,FS_East_West,,Acidification,Chemical,Total,951,100,0,100,100,105987.313,6767.357635,92723.53576,119251.0902
879,FS_East_West,East,Acidification,Chemical,Good,6,88.88459984,9.833555561,69.6111851,100,1281.198636,729.642026,0,2711.270729
880,FS_East_West,East,Acidification,Chemical,Natural_Organic_Acid,1,11.11540016,9.833555561,0,30.3888149,160.2193806,124.3428005,0,403.9267913
881,FS_East_West,East,Acidification,Chemical,Total,7,100,0,100,100,1441.418017,731.2302046,8.233151329,2874.602882
882,FS_East_West,West,Acidification,Chemical,Good,78,97.76046008,1.68696125,94.45407679,100,4291.719112,1144.857846,2047.838965,6535.599258
883,FS_East_West,West,Acidification,Chemical,Fair-Low_ANC_Dep,2,2.239539919,1.68696125,0,5.545923212,98.31660225,70.37696722,0,236.2529234
884,FS_East_West,West,Acidification,Chemical,Total,80,100,0,100,100,4390.035714,1145.152323,2145.578404,6634.493024
885,Miss_Basins,No,Acidification,Chemical,Good,599,95.77962905,1.449276777,92.93909876,98.62015934,66749.72162,5866.390595,55251.80734,78247.63591
886,Miss_Basins,No,Acidification,Chemical,Fair-Low_ANC_Dep,10,3.567260594,1.420786455,0.782570313,6.351950875,2486.057358,995.0783846,535.7395629,4436.375154
887,Miss_Basins,No,Acidification,Chemical,Poor-Acid_Mine,1,0.035692318,0.031575594,0,0.097579345,24.8743113,21.87001919,0,67.73876125
888,Miss_Basins,No,Acidification,Chemical,Natural_Organic_Acid,4,0.617418038,0.265314693,0.097410794,1.137425282,430.2844203,181.5429981,74.46668245,786.1021582
889,Miss_Basins,No,Acidification,Chemical,Total,614,100,0,100,100,69690.93771,5909.630782,58108.27422,81273.60121
890,Miss_Basins,Yes,Acidification,Chemical,Good,423,99.87795445,0.1068079,99.66861481,100,42076.41388,3869.704817,34491.93181,49660.89595
891,Miss_Basins,Yes,Acidification,Chemical,Poor-Acid_Mine,1,0.122045551,0.1068079,0,0.331385188,51.41514122,44.43306031,0,138.5023392
892,Miss_Basins,Yes,Acidification,Chemical,Total,424,100,0,100,100,42127.82902,3866.477475,34549.67242,49705.98562
6706,National,National,Atrazine_10_ppb,Human Use,Below 10 ppb,334,30.21476057,2.922002582,24.48774075,35.94178039,33785.77264,3684.151112,26564.96915,41006.57613
6707,National,National,Atrazine_10_ppb,Human Use,Not Detected,702,69.73025391,2.922093438,64.00305601,75.45745181,77971.50996,6131.96446,65953.08046,89989.93946
6708,National,National,Atrazine_10_ppb,Human Use,Not Assessed,2,0.054985519,0.035768571,0,0.125090629,61.48412952,39.77394552,0,139.4396303
6709,National,National,Atrazine_10_ppb,Human Use,Total,1038,100,0,100,100,111818.7667,6940.455764,98215.7234,125421.8101
6710,Lake_Origin,MAN_MADE,Atrazine_10_ppb,Human Use,Below 10 ppb,180,32.43737852,3.830256786,24.93021317,39.94454387,17063.97031,2307.352673,12541.64218,21586.29845
6711,Lake_Origin,MAN_MADE,Atrazine_10_ppb,Human Use,Not Detected,395,67.52461575,3.830093353,60.01777072,75.03146078,35521.92228,3663.409373,28341.77184,42702.07271
6712,Lake_Origin,MAN_MADE,Atrazine_10_ppb,Human Use,Not Assessed,1,0.03800573,0.033851114,0,0.104352694,19.99325089,17.72608855,0,54.73574602
6713,Lake_Origin,MAN_MADE,Atrazine_10_ppb,Human Use,Total,576,100,0,100,100,52605.88584,4213.28412,44348.00071,60863.77097
6714,Lake_Origin,NATURAL,Atrazine_10_ppb,Human Use,Below 10 ppb,154,28.24014315,4.357375011,19.69984506,36.78044124,16721.80233,2892.146507,11053.29934,22390.30532
6715,Lake_Origin,NATURAL,Atrazine_10_ppb,Human Use,Not Detected,307,71.68978615,4.357615291,63.14901712,80.23055518,42449.58768,4920.892037,32804.81652,52094.35885
6716,Lake_Origin,NATURAL,Atrazine_10_ppb,Human Use,Not Assessed,1,0.070070697,0.060449057,0,0.188548671,41.49087863,35.53724352,0,111.142596
6717,Lake_Origin,NATURAL,Atrazine_10_ppb,Human Use,Total,462,100,0,100,100,59212.88089,5523.665171,48386.69609,70039.06569
6718,Size_Class,"(1,4]",Atrazine_10_ppb,Human Use,Below 10 ppb,25,27.92003083,5.933808486,16.2899799,39.55008175,9533.040425,1947.873095,5715.279313,13350.80154
6719,Size_Class,"(1,4]",Atrazine_10_ppb,Human Use,Not Detected,62,72.07996917,5.933808486,60.44991825,83.7100201,24611.04947,3911.794182,16944.07376,32278.02518
6720,Size_Class,"(1,4]",Atrazine_10_ppb,Human Use,Total,87,100,0,100,100,34144.0899,3797.615281,26700.90072,41587.27907
6721,Size_Class,"(10,20]",Atrazine_10_ppb,Human Use,Below 10 ppb,52,26.05265121,3.347044573,19.49256439,32.61273802,2934.452037,375.6114716,2198.26708,3670.636994
6722,Size_Class,"(10,20]",Atrazine_10_ppb,Human Use,Not Detected,120,73.57898449,3.30800878,67.09540642,80.06256256,8287.601871,731.0718425,6854.72739,9720.476353
6723,Size_Class,"(10,20]",Atrazine_10_ppb,Human Use,Not Assessed,1,0.368364306,0.327093772,0,1.009456318,41.49087863,36.54944131,0,113.1264673
6724,Size_Class,"(10,20]",Atrazine_10_ppb,Human Use,Total,173,100,0,100,100,11263.54479,726.5447748,9839.543195,12687.54638
6725,Size_Class,"(20,50]",Atrazine_10_ppb,Human Use,Below 10 ppb,75,46.30674638,8.496781127,29.65336138,62.96013137,8960.370571,2685.509408,3696.868852,14223.87229
6726,Size_Class,"(20,50]",Atrazine_10_ppb,Human Use,Not Detected,150,53.69325362,8.496781127,37.03986863,70.34663862,10389.66214,1309.658955,7822.777757,12956.54652
6727,Size_Class,"(20,50]",Atrazine_10_ppb,Human Use,Total,225,100,0,100,100,19350.03271,2810.125172,13842.28858,24857.77684
6728,Size_Class,"(4,10]",Atrazine_10_ppb,Human Use,Below 10 ppb,45,20.24592985,4.208795763,11.99684174,28.49501796,5760.864302,1027.708014,3746.593607,7775.134997
6729,Size_Class,"(4,10]",Atrazine_10_ppb,Human Use,Not Detected,96,79.68380605,4.211238187,71.42993087,87.93768122,22673.57425,3757.564145,15308.88386,30038.26464
6730,Size_Class,"(4,10]",Atrazine_10_ppb,Human Use,Not Assessed,1,0.070264102,0.062450029,0,0.192663908,19.99325089,17.53784578,0,54.36679699
6731,Size_Class,"(4,10]",Atrazine_10_ppb,Human Use,Total,142,100,0,100,100,28454.4318,3746.771091,21110.89541,35797.9682
6732,Size_Class,>50,Atrazine_10_ppb,Human Use,Below 10 ppb,137,35.45527587,4.754828175,26.1359839,44.77456785,6597.045304,1062.108245,4515.351397,8678.739211
6733,Size_Class,>50,Atrazine_10_ppb,Human Use,Not Detected,274,64.54472413,4.754828175,55.22543215,73.8640161,12009.62223,1293.019521,9475.350533,14543.89392
6734,Size_Class,>50,Atrazine_10_ppb,Human Use,Total,411,100,0,100,100,18606.66753,1533.515375,15601.03263,21612.30244
6735,WSA3_Ecoregions,EHIGH,Atrazine_10_ppb,Human Use,Below 10 ppb,36,13.83943903,4.196725351,5.614008492,22.06486957,3419.674291,1009.829187,1440.445455,5398.903127
6736,WSA3_Ecoregions,EHIGH,Atrazine_10_ppb,Human Use,Not Detected,152,86.16056097,4.196725351,77.93513043,94.38599151,21289.95652,3790.457678,13860.79598,28719.11705
6737,WSA3_Ecoregions,EHIGH,Atrazine_10_ppb,Human Use,Total,188,100,0,100,100,24709.63081,3876.270619,17112.28,32306.98162
6738,WSA3_Ecoregions,PLNLOW,Atrazine_10_ppb,Human Use,Below 10 ppb,287,39.09271109,3.727983147,31.78599839,46.39942379,30030.10186,3525.494264,23120.26007,36939.94364
6739,WSA3_Ecoregions,PLNLOW,Atrazine_10_ppb,Human Use,Not Detected,298,60.82724984,3.727756618,53.52098113,68.13351856,46726.0637,4398.008316,38106.12579,55346.0016
6740,WSA3_Ecoregions,PLNLOW,Atrazine_10_ppb,Human Use,Not Assessed,2,0.080039066,0.05210173,0,0.18215658,61.48412952,39.73217731,0,139.3577661
6741,WSA3_Ecoregions,PLNLOW,Atrazine_10_ppb,Human Use,Total,587,100,0,100,100,76817.64968,5394.864774,66243.90902,87391.39034
6742,WSA3_Ecoregions,WMTNS,Atrazine_10_ppb,Human Use,Below 10 ppb,11,3.264800488,1.281034996,0.754018033,5.775582942,335.9964929,126.3856732,88.28512541,583.7078605
6743,WSA3_Ecoregions,WMTNS,Atrazine_10_ppb,Human Use,Not Detected,252,96.73519951,1.281034996,94.22441706,99.24598197,9955.489747,1376.719171,7257.169756,12653.80974
6744,WSA3_Ecoregions,WMTNS,Atrazine_10_ppb,Human Use,Total,263,100,0,100,100,10291.48624,1377.764648,7591.117151,12991.85533
6745,WSA3_by_Lake_Origin,EHIGH_MAN_MADE,Atrazine_10_ppb,Human Use,Below 10 ppb,28,21.51633736,6.562667835,8.653744764,34.37892996,2800.003468,998.48127,843.0161395,4756.990796
6746,WSA3_by_Lake_Origin,EHIGH_MAN_MADE,Atrazine_10_ppb,Human Use,Not Detected,94,78.48366264,6.562667835,65.62107004,91.34625524,10213.3799,1337.119431,7592.673972,12834.08583
6747,WSA3_by_Lake_Origin,EHIGH_MAN_MADE,Atrazine_10_ppb,Human Use,Total,122,100,0,100,100,13013.38337,1610.111655,9857.622513,16169.14422
6748,WSA3_by_Lake_Origin,EHIGH_NATURAL,Atrazine_10_ppb,Human Use,Below 10 ppb,8,5.298031066,2.520354016,0.358227965,10.23783417,619.670823,205.7144793,216.4778525,1022.863793
6749,WSA3_by_Lake_Origin,EHIGH_NATURAL,Atrazine_10_ppb,Human Use,Not Detected,58,94.70196893,2.520354016,89.76216583,99.64177203,11076.57662,3479.772034,4256.348758,17896.80448
6750,WSA3_by_Lake_Origin,EHIGH_NATURAL,Atrazine_10_ppb,Human Use,Total,66,100,0,100,100,11696.24744,3442.820169,4948.443905,18444.05098
6751,WSA3_by_Lake_Origin,PLNLOW_MAN_MADE,Atrazine_10_ppb,Human Use,Below 10 ppb,149,39.77884927,5.105200376,29.7728404,49.78485814,14215.14713,2053.055778,10191.23174,18239.06251
6752,WSA3_by_Lake_Origin,PLNLOW_MAN_MADE,Atrazine_10_ppb,Human Use,Not Detected,154,60.16520277,5.105777828,50.15806211,70.17234343,21500.30041,3123.180146,15378.97981,27621.62101
6753,WSA3_by_Lake_Origin,PLNLOW_MAN_MADE,Atrazine_10_ppb,Human Use,Not Assessed,1,0.055947962,0.04978181,0,0.153518517,19.99325089,17.66107726,0,54.60832624
6754,WSA3_by_Lake_Origin,PLNLOW_MAN_MADE,Atrazine_10_ppb,Human Use,Total,304,100,0,100,100,35735.44079,3591.689869,28695.858,42775.02357
6755,WSA3_by_Lake_Origin,PLNLOW_NATURAL,Atrazine_10_ppb,Human Use,Below 10 ppb,138,38.49587244,5.470765053,27.77336997,49.21837491,15814.95473,2881.200248,10167.90601,21462.00345
6756,WSA3_by_Lake_Origin,PLNLOW_NATURAL,Atrazine_10_ppb,Human Use,Not Detected,144,61.4031328,5.469345164,50.68341326,72.12285234,25225.76329,3180.919625,18991.27538,31460.25119
6757,WSA3_by_Lake_Origin,PLNLOW_NATURAL,Atrazine_10_ppb,Human Use,Not Assessed,1,0.100994761,0.087245413,0,0.271992628,41.49087863,35.53724352,0,111.142596
6758,WSA3_by_Lake_Origin,PLNLOW_NATURAL,Atrazine_10_ppb,Human Use,Total,283,100,0,100,100,41082.20889,4083.763211,33078.18008,49086.23771
6759,WSA3_by_Lake_Origin,WMTNS_MAN_MADE,Atrazine_10_ppb,Human Use,Below 10 ppb,3,1.265723083,0.850970497,0,2.933594609,48.81972009,32.13374694,0,111.8007068
6760,WSA3_by_Lake_Origin,WMTNS_MAN_MADE,Atrazine_10_ppb,Human Use,Not Detected,147,98.73427692,0.850970497,97.06640539,100,3808.241965,492.3359625,2843.281211,4773.20272
6761,WSA3_by_Lake_Origin,WMTNS_MAN_MADE,Atrazine_10_ppb,Human Use,Total,150,100,0,100,100,3857.061685,490.7917384,2895.127554,4818.995817
6762,WSA3_by_Lake_Origin,WMTNS_NATURAL,Atrazine_10_ppb,Human Use,Below 10 ppb,8,4.463130626,2.086182423,0.374288211,8.551973041,287.1767729,125.2256377,41.73903303,532.6145127
6763,WSA3_by_Lake_Origin,WMTNS_NATURAL,Atrazine_10_ppb,Human Use,Not Detected,105,95.53686937,2.086182423,91.44802696,99.62571179,6147.247781,1286.133701,3626.472048,8668.023515
6764,WSA3_by_Lake_Origin,WMTNS_NATURAL,Atrazine_10_ppb,Human Use,Total,113,100,0,100,100,6434.424554,1288.482252,3909.045745,8959.803363
6765,WSA9_Ecoregions,CPL,Atrazine_10_ppb,Human Use,Below 10 ppb,47,21.73534633,5.134048542,11.6727961,31.79789657,5418.266416,1351.35652,2769.656306,8066.876526
6766,WSA9_Ecoregions,CPL,Atrazine_10_ppb,Human Use,Not Detected,79,78.26465367,5.134048542,68.20210343,88.3272039,19510.09834,2876.571491,13872.12182,25148.07487
6767,WSA9_Ecoregions,CPL,Atrazine_10_ppb,Human Use,Total,126,100,0,100,100,24928.36476,3057.060624,18936.63604,30920.09348
6768,WSA9_Ecoregions,NAP,Atrazine_10_ppb,Human Use,Below 10 ppb,10,4.617611774,1.821314623,1.047900707,8.18732284,721.9181596,215.2855433,299.9662484,1143.870071
6769,WSA9_Ecoregions,NAP,Atrazine_10_ppb,Human Use,Not Detected,89,95.38238823,1.821314623,91.81267716,98.95209929,14912.09776,3635.879348,7785.905181,22038.29033
6770,WSA9_Ecoregions,NAP,Atrazine_10_ppb,Human Use,Total,99,100,0,100,100,15634.01592,3608.66191,8561.168539,22706.86329
6771,WSA9_Ecoregions,NPL,Atrazine_10_ppb,Human Use,Below 10 ppb,23,34.94422264,7.948610567,19.3652322,50.52321308,957.637645,261.0414135,446.0058761,1469.269414
6772,WSA9_Ecoregions,NPL,Atrazine_10_ppb,Human Use,Not Detected,53,65.05577736,7.948610567,49.47678692,80.6347678,1782.837239,322.1930277,1151.350509,2414.32397
6773,WSA9_Ecoregions,NPL,Atrazine_10_ppb,Human Use,Total,76,100,0,100,100,2740.474884,381.9004724,1991.963713,3488.986056
6774,WSA9_Ecoregions,SAP,Atrazine_10_ppb,Human Use,Below 10 ppb,26,29.72532619,8.807413982,12.46311199,46.9875404,2697.756131,1006.719187,724.6227832,4670.889479
6775,WSA9_Ecoregions,SAP,Atrazine_10_ppb,Human Use,Not Detected,63,70.27467381,8.807413982,53.0124596,87.53688801,6377.858763,1108.916582,4204.422201,8551.295324
6776,WSA9_Ecoregions,SAP,Atrazine_10_ppb,Human Use,Total,89,100,0,100,100,9075.614894,1449.390152,6234.862396,11916.36739
6777,WSA9_Ecoregions,SPL,Atrazine_10_ppb,Human Use,Below 10 ppb,43,31.97054145,9.280143356,13.7817947,50.1592882,2472.637128,522.4840631,1448.587182,3496.687074
